"SubjectID" "Activity" "Variable" "Mean"
16 "WALKING_DOWNSTAIRS" "tGravityAccelMeanX" 0.577099690404255
16 "WALKING_DOWNSTAIRS" "tGravityAccelMeanY" 0.0802355166659574
16 "WALKING_DOWNSTAIRS" "tGravityAccelMeanZ" 0.146092379706383
16 "WALKING_DOWNSTAIRS" "tGravityAccelstdX" -0.993594558085106
16 "WALKING_DOWNSTAIRS" "tGravityAccelstdY" -0.986447286595745
16 "WALKING_DOWNSTAIRS" "tGravityAccelstdZ" -0.979631208510638
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanX" 0.0622603913404255
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanY" 0.0153948036170213
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanZ" 0.0285985863195745
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdX" -0.939061867446809
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdY" -0.917757107702128
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdZ" -0.947747754893617
16 "WALKING_DOWNSTAIRS" "tBodyGyroMeanX" -0.0198073485595745
16 "WALKING_DOWNSTAIRS" "tBodyGyroMeanY" -0.0734550367234043
16 "WALKING_DOWNSTAIRS" "tBodyGyroMeanZ" 0.0711174793487234
16 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.935850570425532
16 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.917553486382979
16 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.900992767446808
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.102045928425532
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanY" -0.0316717295106383
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanZ" -0.0445432121617021
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.93425188
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.954676071914894
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.944206643617021
16 "WALKING_DOWNSTAIRS" "tBodyAccelMagMean" -0.912182076382979
16 "WALKING_DOWNSTAIRS" "tBodyAccelMagstd" -0.928970155638298
16 "WALKING_DOWNSTAIRS" "tGravityAccelMagMean" -0.912182076382979
16 "WALKING_DOWNSTAIRS" "tGravityAccelMagstd" -0.928970155638298
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMagMean" -0.932542397872341
16 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMagstd" -0.933875511489362
16 "WALKING_DOWNSTAIRS" "tBodyGyroMagMean" -0.902579194255319
16 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.907150200425532
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMean" -0.948266692765958
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.947559841276596
16 "WALKING_DOWNSTAIRS" "fBodyAccelMeanX" -0.940337463191489
16 "WALKING_DOWNSTAIRS" "fBodyAccelMeanY" -0.899940858276596
16 "WALKING_DOWNSTAIRS" "fBodyAccelMeanZ" -0.918667410425532
16 "WALKING_DOWNSTAIRS" "fBodyAccelstdX" -0.944117930638298
16 "WALKING_DOWNSTAIRS" "fBodyAccelstdY" -0.884919665680851
16 "WALKING_DOWNSTAIRS" "fBodyAccelstdZ" -0.903260235957447
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanX" -0.94200125893617
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanY" -0.921559365191489
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanZ" -0.941462389787234
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdX" -0.941541560638298
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdY" -0.919301585595745
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdZ" -0.952808697021277
16 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.925848898085106
16 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.928339360425532
16 "WALKING_DOWNSTAIRS" "fBodyGyroMeanZ" -0.91317293893617
16 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.939597318297872
16 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.912332946595745
16 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.907227114042553
16 "WALKING_DOWNSTAIRS" "fBodyAccelMagMean" -0.927183276212766
16 "WALKING_DOWNSTAIRS" "fBodyAccelMagstd" -0.940509398085106
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMagMean" -0.932080004680851
16 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMagstd" -0.935413290851064
16 "WALKING_DOWNSTAIRS" "fBodyGyroMagMean" -0.919962532553191
16 "WALKING_DOWNSTAIRS" "fBodyGyroMagstd" -0.914855425106383
16 "WALKING_DOWNSTAIRS" "fBodyGyroJerkMagMean" -0.948905653191489
16 "WALKING_DOWNSTAIRS" "fBodyGyroJerkMagstd" -0.949480267659574
16 "SITTING" "tBodyAccelMeanX" 0.278732097681159
16 "SITTING" "tBodyAccelMeanY" -0.0171821827086957
16 "SITTING" "tBodyAccelMeanZ" -0.107876528666667
16 "SITTING" "tBodyAccelstdX" -0.940365246666667
16 "SITTING" "tBodyAccelstdY" -0.892326385072464
16 "SITTING" "tBodyAccelstdZ" -0.922317169130435
16 "SITTING" "tGravityAccelMeanX" 0.680161949710145
16 "SITTING" "tGravityAccelMeanY" 0.100368878295652
16 "SITTING" "tGravityAccelMeanZ" 0.093770830715942
16 "SITTING" "tGravityAccelstdX" -0.991526127971014
16 "SITTING" "tGravityAccelstdY" -0.984461500289855
16 "SITTING" "tGravityAccelstdZ" -0.978911542753623
16 "SITTING" "tBodyAccelJerkMeanX" 0.0826443542173913
16 "SITTING" "tBodyAccelJerkMeanY" -0.00827615645565217
16 "SITTING" "tBodyAccelJerkMeanZ" 0.00595489478318841
16 "SITTING" "tBodyAccelJerkstdX" -0.939491468753623
16 "SITTING" "tBodyAccelJerkstdY" -0.910538193231884
16 "SITTING" "tBodyAccelJerkstdZ" -0.95319274115942
16 "SITTING" "tBodyGyroMeanX" -0.0229992326246377
16 "SITTING" "tBodyGyroMeanY" -0.0784090625797101
16 "SITTING" "tBodyGyroMeanZ" 0.0892979874405797
16 "SITTING" "tBodyGyrostdX" -0.937162695797101
16 "SITTING" "tBodyGyrostdY" -0.937611623623189
16 "SITTING" "tBodyGyrostdZ" -0.938676185362319
16 "SITTING" "tBodyGyroJerkMeanX" -0.0916289205362319
16 "SITTING" "tBodyGyroJerkMeanY" -0.0334168280463768
16 "SITTING" "tBodyGyroJerkMeanZ" -0.0578108126376812
16 "SITTING" "tBodyGyroJerkstdX" -0.940744056956522
16 "SITTING" "tBodyGyroJerkstdY" -0.960408573043478
16 "SITTING" "tBodyGyroJerkstdZ" -0.947697903550725
16 "SITTING" "tBodyAccelMagMean" -0.920427934057971
16 "SITTING" "tBodyAccelMagstd" -0.925460917956522
16 "SITTING" "tGravityAccelMagMean" -0.920427934057971
16 "SITTING" "tGravityAccelMagstd" -0.925460917956522
16 "SITTING" "tBodyAccelJerkMagMean" -0.934317777188406
16 "SITTING" "tBodyAccelJerkMagstd" -0.928156537536232
16 "SITTING" "tBodyGyroMagMean" -0.92200329884058
16 "SITTING" "tBodyGyroMagstd" -0.927119080724638
16 "SITTING" "tBodyGyroJerkMagMean" -0.953251173333333
16 "SITTING" "tBodyGyroJerkMagstd" -0.957162984347826
16 "SITTING" "fBodyAccelMeanX" -0.941794214072464
16 "SITTING" "fBodyAccelMeanY" -0.89781193942029
16 "SITTING" "fBodyAccelMeanZ" -0.935162533333333
16 "SITTING" "fBodyAccelstdX" -0.939949793768116
16 "SITTING" "fBodyAccelstdY" -0.895747365507246
16 "SITTING" "fBodyAccelstdZ" -0.920830345942029
16 "SITTING" "fBodyAccelJerkMeanX" -0.942263867985507
16 "SITTING" "fBodyAccelJerkMeanY" -0.917443990144928
16 "SITTING" "fBodyAccelJerkMeanZ" -0.950913396521739
16 "SITTING" "fBodyAccelJerkstdX" -0.942057460130435
16 "SITTING" "fBodyAccelJerkstdY" -0.909160449449275
16 "SITTING" "fBodyAccelJerkstdZ" -0.954113902173913
16 "SITTING" "fBodyGyroMeanX" -0.928561921666667
16 "SITTING" "fBodyGyroMeanY" -0.944205862057971
16 "SITTING" "fBodyGyroMeanZ" -0.936172243956522
16 "SITTING" "fBodyGyrostdX" -0.940378899710145
16 "SITTING" "fBodyGyrostdY" -0.934553924202898
16 "SITTING" "fBodyGyrostdZ" -0.945183029710145
16 "SITTING" "fBodyAccelMagMean" -0.92230907726087
16 "SITTING" "fBodyAccelMagstd" -0.938386868405797
16 "SITTING" "fBodyAccelJerkMagMean" -0.928665927246377
16 "SITTING" "fBodyAccelJerkMagstd" -0.927230328115942
16 "SITTING" "fBodyGyroMagMean" -0.935337872304348
16 "SITTING" "fBodyGyroMagstd" -0.934318602492754
16 "SITTING" "fBodyGyroJerkMagMean" -0.957772687826087
16 "SITTING" "fBodyGyroJerkMagstd" -0.959405555507246
16 "STANDING" "tBodyAccelMeanX" 0.278653603205128
16 "STANDING" "tBodyAccelMeanY" -0.0157193916423077
16 "STANDING" "tBodyAccelMeanZ" -0.110811637320513
16 "STANDING" "tBodyAccelstdX" -0.957821210384615
16 "STANDING" "tBodyAccelstdY" -0.926135904769231
16 "STANDING" "tBodyAccelstdZ" -0.93401666675641
16 "STANDING" "tGravityAccelMeanX" 0.805744043987179
16 "STANDING" "tGravityAccelMeanY" 0.0205863343449487
16 "STANDING" "tGravityAccelMeanZ" 0.079634914489359
16 "STANDING" "tGravityAccelstdX" -0.994470597564102
16 "STANDING" "tGravityAccelstdY" -0.984222808205128
16 "STANDING" "tGravityAccelstdZ" -0.980471320128205
16 "STANDING" "tBodyAccelJerkMeanX" 0.0763897932820513
16 "STANDING" "tBodyAccelJerkMeanY" 0.0132198649358974
16 "STANDING" "tBodyAccelJerkMeanZ" -8.50165001538463e-05
16 "STANDING" "tBodyAccelJerkstdX" -0.956775898153846
16 "STANDING" "tBodyAccelJerkstdY" -0.94839902698718
16 "STANDING" "tBodyAccelJerkstdZ" -0.965223024871795
16 "STANDING" "tBodyGyroMeanX" -0.01515628705
16 "STANDING" "tBodyGyroMeanY" -0.0764900996025641
16 "STANDING" "tBodyGyroMeanZ" 0.0761467188461539
16 "STANDING" "tBodyGyrostdX" -0.952389875897436
16 "STANDING" "tBodyGyrostdY" -0.952446833538461
16 "STANDING" "tBodyGyrostdZ" -0.946119959230769
16 "STANDING" "tBodyGyroJerkMeanX" -0.103171906487179
16 "STANDING" "tBodyGyroJerkMeanY" -0.0362219548179487
16 "STANDING" "tBodyGyroJerkMeanZ" -0.0551007018153846
16 "STANDING" "tBodyGyroJerkstdX" -0.964652341538462
16 "STANDING" "tBodyGyroJerkstdY" -0.970153469102564
16 "STANDING" "tBodyGyroJerkstdZ" -0.969416244230769
16 "STANDING" "tBodyAccelMagMean" -0.941967680641026
16 "STANDING" "tBodyAccelMagstd" -0.940915851923077
16 "STANDING" "tGravityAccelMagMean" -0.941967680641026
16 "STANDING" "tGravityAccelMagstd" -0.940915851923077
16 "STANDING" "tBodyAccelJerkMagMean" -0.956211366666667
16 "STANDING" "tBodyAccelJerkMagstd" -0.953312513102564
16 "STANDING" "tBodyGyroMagMean" -0.938829716794872
16 "STANDING" "tBodyGyroMagstd" -0.938479573
16 "STANDING" "tBodyGyroJerkMagMean" -0.969713088461538
16 "STANDING" "tBodyGyroJerkMagstd" -0.970375470641026
16 "STANDING" "fBodyAccelMeanX" -0.956855982948718
16 "STANDING" "fBodyAccelMeanY" -0.933445686538461
16 "STANDING" "fBodyAccelMeanZ" -0.945477452179487
16 "STANDING" "fBodyAccelstdX" -0.958488632564103
16 "STANDING" "fBodyAccelstdY" -0.926544001488461
16 "STANDING" "fBodyAccelstdZ" -0.932354142884615
16 "STANDING" "fBodyAccelJerkMeanX" -0.956538569576923
16 "STANDING" "fBodyAccelJerkMeanY" -0.949259583320513
16 "STANDING" "fBodyAccelJerkMeanZ" -0.961025468717949
16 "STANDING" "fBodyAccelJerkstdX" -0.961093993461538
16 "STANDING" "fBodyAccelJerkstdY" -0.95120177301282
16 "STANDING" "fBodyAccelJerkstdZ" -0.968114136025641
16 "STANDING" "fBodyGyroMeanX" -0.948953670512821
16 "STANDING" "fBodyGyroMeanY" -0.955682998628205
16 "STANDING" "fBodyGyroMeanZ" -0.9492274
16 "STANDING" "fBodyGyrostdX" -0.954036571923077
16 "STANDING" "fBodyGyrostdY" -0.950953327315385
16 "STANDING" "fBodyGyrostdZ" -0.950347301666667
16 "STANDING" "fBodyAccelMagMean" -0.942429606525641
16 "STANDING" "fBodyAccelMagstd" -0.948821075128205
16 "STANDING" "fBodyAccelJerkMagMean" -0.951807345761538
16 "STANDING" "fBodyAccelJerkMagstd" -0.954450083910256
16 "STANDING" "fBodyGyroMagMean" -0.950648476410256
16 "STANDING" "fBodyGyroMagstd" -0.941619385230769
16 "STANDING" "fBodyGyroJerkMagMean" -0.970199650641026
16 "STANDING" "fBodyGyroJerkMagstd" -0.972459475
16 "LAYING" "tBodyAccelMeanX" 0.278785133142857
16 "LAYING" "tBodyAccelMeanY" -0.016782912139
16 "LAYING" "tBodyAccelMeanZ" -0.108190005042857
16 "LAYING" "tBodyAccelstdX" -0.949978914142857
16 "LAYING" "tBodyAccelstdY" -0.9209014293
16 "LAYING" "tBodyAccelstdZ" -0.940897669857143
16 "LAYING" "tGravityAccelMeanX" 0.626805548
16 "LAYING" "tGravityAccelMeanY" 0.124616783018571
16 "LAYING" "tGravityAccelMeanZ" 0.159805449166199
16 "LAYING" "tGravityAccelstdX" -0.994366623142857
16 "LAYING" "tGravityAccelstdY" -0.987651613285714
16 "LAYING" "tGravityAccelstdZ" -0.982793693714286
16 "LAYING" "tBodyAccelJerkMeanX" 0.0682096111857143
16 "LAYING" "tBodyAccelJerkMeanY" 0.0156554994642857
16 "LAYING" "tBodyAccelJerkMeanZ" 0.00109054001332857
16 "LAYING" "tBodyAccelJerkstdX" -0.951453893557143
16 "LAYING" "tBodyAccelJerkstdY" -0.937540291357143
16 "LAYING" "tBodyAccelJerkstdZ" -0.962823444428571
16 "LAYING" "tBodyGyroMeanX" -0.0295567378
16 "LAYING" "tBodyGyroMeanY" -0.0771781531985714
16 "LAYING" "tBodyGyroMeanZ" 0.0910023570142857
16 "LAYING" "tBodyGyrostdX" -0.957147757
16 "LAYING" "tBodyGyrostdY" -0.956379491571428
16 "LAYING" "tBodyGyrostdZ" -0.946077644428572
16 "LAYING" "tBodyGyroJerkMeanX" -0.09873791352
16 "LAYING" "tBodyGyroJerkMeanY" -0.0448226354571429
16 "LAYING" "tBodyGyroJerkMeanZ" -0.0594812613571429
16 "LAYING" "tBodyGyroJerkstdX" -0.958497446285714
16 "LAYING" "tBodyGyroJerkstdY" -0.972548246571428
16 "LAYING" "tBodyGyroJerkstdZ" -0.958805318041429
16 "LAYING" "tBodyAccelMagMean" -0.936558300857143
16 "LAYING" "tBodyAccelMagstd" -0.942885257428572
16 "LAYING" "tGravityAccelMagMean" -0.936558300857143
16 "LAYING" "tGravityAccelMagstd" -0.942885257428572
16 "LAYING" "tBodyAccelJerkMagMean" -0.949769165671428
16 "LAYING" "tBodyAccelJerkMagstd" -0.947606516685714
16 "LAYING" "tBodyGyroMagMean" -0.943267156571428
16 "LAYING" "tBodyGyroMagstd" -0.952842792
16 "LAYING" "tBodyGyroJerkMagMean" -0.966566827857143
16 "LAYING" "tBodyGyroJerkMagstd" -0.970283178142857
16 "LAYING" "fBodyAccelMeanX" -0.950460539585714
16 "LAYING" "fBodyAccelMeanY" -0.927145642085714
16 "LAYING" "fBodyAccelMeanZ" -0.950841534857143
16 "LAYING" "fBodyAccelstdX" -0.950088485857143
16 "LAYING" "fBodyAccelstdY" -0.922124193925714
16 "LAYING" "fBodyAccelstdZ" -0.939655314714286
16 "LAYING" "fBodyAccelJerkMeanX" -0.952511929457143
16 "LAYING" "fBodyAccelJerkMeanY" -0.9407672445
16 "LAYING" "fBodyAccelJerkMeanZ" -0.960845852142857
16 "LAYING" "fBodyAccelJerkstdX" -0.954837645714286
16 "LAYING" "fBodyAccelJerkstdY" -0.938373979714286
16 "LAYING" "fBodyAccelJerkstdZ" -0.963490213857143
16 "LAYING" "fBodyGyroMeanX" -0.950112909857143
16 "LAYING" "fBodyGyroMeanY" -0.960953666142857
16 "LAYING" "fBodyGyroMeanZ" -0.944617051349571
16 "LAYING" "fBodyGyrostdX" -0.959691376142857
16 "LAYING" "fBodyGyrostdY" -0.954320743285714
16 "LAYING" "fBodyGyrostdZ" -0.951550986
16 "LAYING" "fBodyAccelMagMean" -0.942332060428571
16 "LAYING" "fBodyAccelMagstd" -0.951584740928571
16 "LAYING" "fBodyAccelJerkMagMean" -0.946235085414286
16 "LAYING" "fBodyAccelJerkMagstd" -0.948864013714286
16 "LAYING" "fBodyGyroMagMean" -0.957716584
16 "LAYING" "fBodyGyroMagstd" -0.957828762142857
16 "LAYING" "fBodyGyroJerkMagMean" -0.970859620142857
16 "LAYING" "fBodyGyroJerkMagstd" -0.971390991428571
17 "WALKING" "tBodyAccelMeanX" 0.279774457377049
17 "WALKING" "tBodyAccelMeanY" -0.016482740352459
17 "WALKING" "tBodyAccelMeanZ" -0.109675895245902
17 "WALKING" "tBodyAccelstdX" -0.909665119672131
17 "WALKING" "tBodyAccelstdY" -0.869807388360656
17 "WALKING" "tBodyAccelstdZ" -0.895407511016393
17 "WALKING" "tGravityAccelMeanX" 0.624648835737705
17 "WALKING" "tGravityAccelMeanY" 0.104667481401639
17 "WALKING" "tGravityAccelMeanZ" 0.146670775055738
17 "WALKING" "tGravityAccelstdX" -0.991700185081967
17 "WALKING" "tGravityAccelstdY" -0.98413626295082
17 "WALKING" "tGravityAccelstdZ" -0.976872699508197
17 "WALKING" "tBodyAccelJerkMeanX" 0.0547090405901639
17 "WALKING" "tBodyAccelJerkMeanY" 0.0183223333184754
17 "WALKING" "tBodyAccelJerkMeanZ" 0.000653815844426229
17 "WALKING" "tBodyAccelJerkstdX" -0.904405494606557
17 "WALKING" "tBodyAccelJerkstdY" -0.88572676295082
17 "WALKING" "tBodyAccelJerkstdZ" -0.925578042704918
17 "WALKING" "tBodyGyroMeanX" -0.038960348952459
17 "WALKING" "tBodyGyroMeanY" -0.0712221009344262
17 "WALKING" "tBodyGyroMeanZ" 0.0816067193770492
17 "WALKING" "tBodyGyrostdX" -0.921278135409836
17 "WALKING" "tBodyGyrostdY" -0.91214333704918
17 "WALKING" "tBodyGyrostdZ" -0.904687277377049
17 "WALKING" "tBodyGyroJerkMeanX" -0.101475803262295
17 "WALKING" "tBodyGyroJerkMeanY" -0.0391755012934426
17 "WALKING" "tBodyGyroJerkMeanZ" -0.0595830068360656
17 "WALKING" "tBodyGyroJerkstdX" -0.925512036934426
17 "WALKING" "tBodyGyroJerkstdY" -0.933790689573771
17 "WALKING" "tBodyGyroJerkstdZ" -0.925112937442623
17 "WALKING" "tBodyAccelMagMean" -0.889520012180328
17 "WALKING" "tBodyAccelMagstd" -0.896785168819672
17 "WALKING" "tGravityAccelMagMean" -0.889520012180328
17 "WALKING" "tGravityAccelMagstd" -0.896785168819672
17 "WALKING" "tBodyAccelJerkMagMean" -0.901817390655738
17 "WALKING" "tBodyAccelJerkMagstd" -0.897527970983606
17 "WALKING" "tBodyGyroMagMean" -0.892980376485246
17 "WALKING" "tBodyGyroMagstd" -0.897933585245902
17 "WALKING" "tBodyGyroJerkMagMean" -0.931088221704918
17 "WALKING" "tBodyGyroJerkMagstd" -0.932385912655738
17 "WALKING" "fBodyAccelMeanX" -0.910624895901639
17 "WALKING" "fBodyAccelMeanY" -0.875669357704918
17 "WALKING" "fBodyAccelMeanZ" -0.908964878754098
17 "WALKING" "fBodyAccelstdX" -0.909680499163934
17 "WALKING" "fBodyAccelstdY" -0.874637203672131
17 "WALKING" "fBodyAccelstdZ" -0.895703937104918
17 "WALKING" "fBodyAccelJerkMeanX" -0.911380568852459
17 "WALKING" "fBodyAccelJerkMeanY" -0.895018301370492
17 "WALKING" "fBodyAccelJerkMeanZ" -0.921758606360656
17 "WALKING" "fBodyAccelJerkstdX" -0.905676549114754
17 "WALKING" "fBodyAccelJerkstdY" -0.883392347377049
17 "WALKING" "fBodyAccelJerkstdZ" -0.928100433868852
17 "WALKING" "fBodyGyroMeanX" -0.90756409042459
17 "WALKING" "fBodyGyroMeanY" -0.916320351803279
17 "WALKING" "fBodyGyroMeanZ" -0.896062598245902
17 "WALKING" "fBodyGyrostdX" -0.926033404459016
17 "WALKING" "fBodyGyrostdY" -0.91049859852459
17 "WALKING" "fBodyGyrostdZ" -0.916782834918033
17 "WALKING" "fBodyAccelMagMean" -0.8921919154
17 "WALKING" "fBodyAccelMagstd" -0.915121100983607
17 "WALKING" "fBodyAccelJerkMagMean" -0.896798839344262
17 "WALKING" "fBodyAccelJerkMagstd" -0.898388684163934
17 "WALKING" "fBodyGyroMagMean" -0.908036979934426
17 "WALKING" "fBodyGyroMagstd" -0.909559907868853
17 "WALKING" "fBodyGyroJerkMagMean" -0.933611469360656
17 "WALKING" "fBodyGyroJerkMagstd" -0.935593025245902
17 "WALKING_UPSTAIRS" "tBodyAccelMeanX" 0.279907300833333
17 "WALKING_UPSTAIRS" "tBodyAccelMeanY" -0.0154241987854167
17 "WALKING_UPSTAIRS" "tBodyAccelMeanZ" -0.114134646166667
17 "WALKING_UPSTAIRS" "tBodyAccelstdX" -0.959811001041667
17 "WALKING_UPSTAIRS" "tBodyAccelstdY" -0.917390705083333
17 "WALKING_UPSTAIRS" "tBodyAccelstdZ" -0.918394809166667
17 "WALKING_UPSTAIRS" "tGravityAccelMeanX" 0.613375566895833
17 "WALKING_UPSTAIRS" "tGravityAccelMeanY" 0.08390706625
17 "WALKING_UPSTAIRS" "tGravityAccelMeanZ" 0.168620281991667
17 "WALKING_UPSTAIRS" "tGravityAccelstdX" -0.9924539925
17 "WALKING_UPSTAIRS" "tGravityAccelstdY" -0.981608432083333
17 "WALKING_UPSTAIRS" "tGravityAccelstdZ" -0.975142240208333
17 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanX" 0.0628376152708333
17 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanY" 0.0118633304235417
17 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanZ" 0.0126949896878958
17 "WALKING_UPSTAIRS" "tBodyAccelJerkstdX" -0.9577217075
17 "WALKING_UPSTAIRS" "tBodyAccelJerkstdY" -0.942813659375
17 "WALKING_UPSTAIRS" "tBodyAccelJerkstdZ" -0.9614141675
17 "WALKING_UPSTAIRS" "tBodyGyroMeanX" -0.04027509064375
17 "WALKING_UPSTAIRS" "tBodyGyroMeanY" -0.0664057421458333
17 "WALKING_UPSTAIRS" "tBodyGyroMeanZ" 0.0851110276979167
17 "WALKING_UPSTAIRS" "tBodyGyrostdX" -0.942528812916667
17 "WALKING_UPSTAIRS" "tBodyGyrostdY" -0.948708524791667
17 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.935833423354167
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0961569369375
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanY" -0.0410966974375
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanZ" -0.0587251174125
17 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.96024383625
17 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.971552718333333
17 "WALKING_UPSTAIRS" "tBodyGyroJerkstdZ" -0.963538598125
17 "WALKING_UPSTAIRS" "tBodyAccelMagMean" -0.93529985525
17 "WALKING_UPSTAIRS" "tBodyAccelMagstd" -0.930647250625
17 "WALKING_UPSTAIRS" "tGravityAccelMagMean" -0.93529985525
17 "WALKING_UPSTAIRS" "tGravityAccelMagstd" -0.930647250625
17 "WALKING_UPSTAIRS" "tBodyAccelJerkMagMean" -0.9553477725
17 "WALKING_UPSTAIRS" "tBodyAccelJerkMagstd" -0.948683508333333
17 "WALKING_UPSTAIRS" "tBodyGyroMagMean" -0.932249012104167
17 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.920159049145833
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMean" -0.969660971875
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.966161665
17 "WALKING_UPSTAIRS" "fBodyAccelMeanX" -0.955686828125
17 "WALKING_UPSTAIRS" "fBodyAccelMeanY" -0.9253847688125
17 "WALKING_UPSTAIRS" "fBodyAccelMeanZ" -0.933089123145833
17 "WALKING_UPSTAIRS" "fBodyAccelstdX" -0.961664380416667
17 "WALKING_UPSTAIRS" "fBodyAccelstdY" -0.9180046448
17 "WALKING_UPSTAIRS" "fBodyAccelstdZ" -0.916530910208333
17 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanX" -0.958733750833333
17 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanY" -0.944996217291667
17 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanZ" -0.955919732708333
17 "WALKING_UPSTAIRS" "fBodyAccelJerkstdX" -0.960440193125
17 "WALKING_UPSTAIRS" "fBodyAccelJerkstdY" -0.944493367916667
17 "WALKING_UPSTAIRS" "fBodyAccelJerkstdZ" -0.965588888125
17 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.936712206666667
17 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.953295167708333
17 "WALKING_UPSTAIRS" "fBodyGyroMeanZ" -0.937677726666667
17 "WALKING_UPSTAIRS" "fBodyGyrostdX" -0.944972225208333
17 "WALKING_UPSTAIRS" "fBodyGyrostdY" -0.946532691875
17 "WALKING_UPSTAIRS" "fBodyGyrostdZ" -0.94129920125
17 "WALKING_UPSTAIRS" "fBodyAccelMagMean" -0.935521567916667
17 "WALKING_UPSTAIRS" "fBodyAccelMagstd" -0.938430200625
17 "WALKING_UPSTAIRS" "fBodyAccelJerkMagMean" -0.947759555208333
17 "WALKING_UPSTAIRS" "fBodyAccelJerkMagstd" -0.949066597708333
17 "WALKING_UPSTAIRS" "fBodyGyroMagMean" -0.937127733541667
17 "WALKING_UPSTAIRS" "fBodyGyroMagstd" -0.923192075729167
17 "WALKING_UPSTAIRS" "fBodyGyroJerkMagMean" -0.967255805
17 "WALKING_UPSTAIRS" "fBodyGyroJerkMagstd" -0.966975138333333
17 "WALKING_DOWNSTAIRS" "tBodyAccelMeanX" 0.279886651521739
17 "WALKING_DOWNSTAIRS" "tBodyAccelMeanY" -0.0195945285413043
17 "WALKING_DOWNSTAIRS" "tBodyAccelMeanZ" -0.108457274652174
17 "WALKING_DOWNSTAIRS" "tBodyAccelstdX" -0.901750350630435
17 "WALKING_DOWNSTAIRS" "tBodyAccelstdY" -0.849686736463043
17 "WALKING_DOWNSTAIRS" "tBodyAccelstdZ" -0.888691586891304
17 "WALKING_DOWNSTAIRS" "tGravityAccelMeanX" 0.724102186304348
17 "WALKING_DOWNSTAIRS" "tGravityAccelMeanY" 0.0408745630434783
17 "WALKING_DOWNSTAIRS" "tGravityAccelMeanZ" 0.110922032092826
17 "WALKING_DOWNSTAIRS" "tGravityAccelstdX" -0.992399843913043
17 "WALKING_DOWNSTAIRS" "tGravityAccelstdY" -0.986331788043478
17 "WALKING_DOWNSTAIRS" "tGravityAccelstdZ" -0.975002107173913
17 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanX" 0.0786009814782609
17 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanY" 0.0257624907323913
